concepto,prefLabel,writtenRep
plats_a_la_carta_C3882,Plats a la carta. Entrants i amanides,"foie-gras d'ànec de la casa amb torradetes, hausgemachtes Foie Gras von der Ente mit Minitoasts, house duck foie gras with mini toasts, foie gras de pato de la casa con tostaditas, foie gras de canard maison aux mini toasts, foie gras d'anatra della casa con crostini"
plats_a_la_carta_C3883,"Plats a la carta. Embotits, carns fredes i patés","foie-gras d'ànec semicuit amb moscatell, halb durchgebratenes Foie Gras von der Ente mit Muskateller, duck foie gras micuit with muscatel, foie gras de pato micuit al moscatel, foie gras de canard micuit au muscat, foie gras d'anatra micuit al moscato"
plats_a_la_carta_C3884,"Plats a la carta. Embotits, carns fredes i patés","foie-gras d'oca amb armanyac, Foie Gras von der Gans mit Armagnac, goose foie gras with Armagnac, foie gras de oca al armañac, foie gras d'oie à l'armagnac, foie gras d'oca all'armagnac"
plats_a_la_carta_C3885,"Plats a la carta. Embotits, carns fredes i patés","foie-gras d'oca amb bolets i figues confitades, Foie Gras von der Gans mit Pilzen und eingelegten Feigen, goose foie gras with mushroom and fig preserve, foie gras de oca con setas e higos confitados, foie gras d'oie aux champignons et aux figues confites, foie gras d'oca con funghi e fichi confit"
plats_a_la_carta_C3886,"Plats a la carta. Embotits, carns fredes i patés","foie-gras d'oca amb confitura de gerds i mel, Foie Gras von der Gans mit Himbeerkonfitüre und Honig, goose foie gras with raspberry jam and honey, foie gras de oca con confitura de frambuesas y miel, foie gras d'oie à la confiture de framboises et au miel, foie gras d'oca con confettura di lamponi e miele"
plats_a_la_carta_C3887,"Plats a la carta. Embotits, carns fredes i patés","foie-gras d'oca amb encenalls de pernil ibèric, Foie Gras von der Gans mit iberischen Schinkenstreifen, goose foie gras with Iberian cured ham shavings, foie gras de oca con virutas de jamón ibérico, foie gras d'oie aux coupeaux de jambon ibérique, foie gras d'oca con scaglie di prosciutto iberico"
plats_a_la_carta_C3888,"Plats a la carta. Embotits, carns fredes i patés","foie-gras d'oca semicuit amb ruca i cafè, halb durchgebratenes Foie Gras von der Gans mit Rucola und Kaffee, goose foie gras micuit with arugula and coffee, foie gras de oca micuit con rúcula y café, foie gras d'oie micuit à la roquette et au café, foie gras d'oca micuit con rucola e caffè"
plats_a_la_carta_C3889,"Plats a la carta. Embotits, carns fredes i patés","foie-gras de la casa, Foie Gras nach Art des Hauses, house foie gras, foie gras de la casa, foie gras maison, foie gras della casa"
plats_a_la_carta_C389,Plats a la carta. Entrants i amanides,"amanida de llamàntol, verduretes i olivada amb cruixent de pernil, Salat mit Hummer, Gemüse und Olivenpaste mit knusprigem Schinken, salad of lobster, tiny vegetables and olives sauce with crunchy cured ham, ensalada de bogavante, verduritas y olivada con crujiente de jamón, salade de homard, de petits légumes et de pâté d'olives au croustillant de jambon, insalata d'astice, verdurine e pâté d'olive con croccante di prosciutto"
plats_a_la_carta_C3890,Plats a la carta. Entrants i amanides,"foie-gras fresc amb taronja i reducció de pedro ximenes, frisches Foie Gras mit Orangen und Pedro-Ximenez-Reduktion, fresh foie gras with orange and a reduction of Pedro Ximenez, foie gras fresco con naranja y reducción de pedrojiménez, foie gras frais à l'orange et à la réduction de Pedro Ximénez, foie gras fresco con arancia e riduzione di Pedro Ximénez"
plats_a_la_carta_C3891,Plats a la carta. Carn,"foie-gras fresc saltat amb ceps, frisches sautiertes Foie Gras mit Steinpilzen, fresh foie gras sautéed with wild mushrooms, foie gras fresco salteado con setas de Burdeos, foie gras frais sauté aux cèpes, foie gras fresco saltato ai funghi porcini"
plats_a_la_carta_C3892,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit<b> </b>, halb durchgebratenes Foie Gras, foie gras micuit, foie gras micuit<b> </b>, foie gras micuit<b> </b>, foie gras micuit"
plats_a_la_carta_C3893,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit a la sal, halb durchgebratenes Foie Gras in Salzkruste, foie gras micuit in salt, foie gras micuit a la sal, foie gras micuit au sel, foie gras micuit con sale"
plats_a_la_carta_C3894,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb alls tendres, bolets i gambes saltats amb un toc de vinagre de Mòdena, halb durchgebratenes Foie Gras mit jungem Knoblauch, sautierten Pilzen und Garnelen mit einem Hauch Balsamessig, foie gras micuit with sautéed fresh garlic, mushrooms and shrimps and a drop of vinegar of  Modena, foie gras micuit con ajos tiernos, setas y gambas salteados y un toque de vinagre de Módena, foie gras micuit à l'ail frais, aux champignons et aux crevettes roses sautés au vinaigre de Modena, foie gras micuit con aglio fresco, funghi e gamberi saltati con un tocco d'aceto di Modena"
plats_a_la_carta_C3895,Plats a la carta. Entrants i amanides,"foie-gras semicuit amb amanida d'escarola i confitura de figues, halb durchgebratenes Foie Gras mit Endiviensalat und Feigenkonfitüre, foie gras micuit with escarole and figs jam salad, foie gras micuit con ensalada de escarola y confitura de higos, foie gras micuit à la salade de scarole et de confiture de figues, foie gras micuit con insalata di scarola e confettura di fichi"
plats_a_la_carta_C3896,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit<b> </b>amb armanyac, halb durchgebratenes Foie Gras mit Armagnac, foie gras micuit<b> </b>with armagnac, foie gras micuit<b> </b>al armañac, foie gras micuit<b> </b>à l'armagnac, foie gras micuit con armagnac"
plats_a_la_carta_C3897,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb cabell d'àngel i reducció de pedro ximenes, halb durchgebratenes Foie Gras mit Kürbismarmelade und Pedro-Ximenez-Reduktion, foie gras micuit with pumpkin jam and a reduction of Pedro Ximenez, foie gras micuit con cabello de ángel y reducción de pedrojiménez, foie gras micuit à la confiture de courge et à la réduction de Pedro Ximénez, foie gras micuit con marmellata di zucca e riduzione di Pedro Ximénez"
plats_a_la_carta_C3898,Plats a la carta. Entrants i amanides,"foie-gras semicuit amb ceba confitada, halb durchgebratenes Foie Gras mit eingelegten Zwiebeln, foie gras micuit with confit onion, foie gras micuit con cebolla confitada, foie gras micuit à l'oignon confit, foie gras micuit con cipolla confit"
plats_a_la_carta_C3899,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit<b> </b>amb chutney de figues i reducció de vinagre balsàmic, halb durchgebratenes Foie Gras mit Feigenchutney und Balsamessigreduktion, foie gras micuit with figs chutney and a reduction of balsamic vinegar, foie gras micuit con chutney de higos y reducción de vinagre balsámico, foie gras micuit au chutney de figues et à la réduction de vinaigre balsamique, foie gras micuit con chutney di fichi e riduzione d'aceto balsamico"
plats_a_la_carta_C39,Plats a la carta. Entrants i amanides,"alvocat amb tonyina, Avocado mit Thunfisch, avocado with tuna, aguacate con atún, avocat au thon, avocado con tonno"
plats_a_la_carta_C390,Plats a la carta. Entrants i amanides,"amanida de llegums, gemischter Hülsenfruchtsalat, mixed legumes salad, ensalada de legumbres, salade de légumes secs, insalata di legumi"
plats_a_la_carta_C3900,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb cireres, halb durchgebratenes Foie Gras mit Kirschen, foie gras micuit with cherries, foie gras micuit con cerezas, foie gras micuit aux cerises, foie gras micuit con ciliegie"
plats_a_la_carta_C3901,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb compota de poma i oli de vainilla, halb durchgebratenes Foie Gras mit Apfelmus und Vanilleöl, foie gras micuit with apple compote and vanilla oil, foie gras micuit con compota de manzana y aceite de vainilla, foie gras micuit à la compote de pommes et à l'huile de vanille, foie gras micuit con composta di mela ed olio alla vaniglia"
plats_a_la_carta_C3902,Plats a la carta. Entrants i amanides,"foie-gras semicuit amb melmelada de litxis, halb durchgebratenes Foie Gras mit Litschimarmelade, foie gras micuit with lychees jam, foie gras micuit con mermelada de lichis, foie gras micuit à la confiture de litchis, foie gras micuit con marmellata di litchi"
plats_a_la_carta_C3903,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb melmelada de pètals de rosa, halb durchgebratenes Foie Gras mit Rosenblattmarmelade, foie gras micuit with rose petals jam, foie gras micuit con mermelada de pétalos de rosa, foie gras micuit à la confiture de pétals de rose, foie gras micuit con marmellata di petali di rosa"
plats_a_la_carta_C3904,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb pedro ximenes i panses de Corint, halb durchgebratenes Foie Gras mit Pedro Ximenez und Rosinen aus Korinth, micuit foie gras with Pedro Ximenez and currants, foie gras micuit con pedrojiménez y pasas de Corinto, foie gras micuit au Pedro Ximénez et aux raisins secs de Corinthe, foie gras micuit con Pedro Ximénez e uvetta sultanina"
plats_a_la_carta_C3905,Plats a la carta. Entrants i amanides,"foie-gras semicuit amb pinya tropical caramel·litzada, halb durchgebratenes Foie Gras mit karamellisierter Ananas, foie gras micuit with caramelized pineapple, foie gras micuit con piña caramelizada, foie gras micuit à l'ananas caramélisée, foie gras micuit con ananas caramellato"
plats_a_la_carta_C3906,Plats a la carta. Entrants i amanides,"foie-gras semicuit amb raïm i reducció de pedro ximenes, halb durchgebratenes Foie Gras mit Trauben und Pedro-Ximenez-Reduktion, foie gras micuit with grapes and a reduction of Pedro Ximenez, foie gras micuit con uvas y reducción de pedrojiménez, foie gras micuit aux raisins et à la réduction de Pedro Ximénez, foie gras micuit con uva e riduzione di Pedro Ximénez"
plats_a_la_carta_C3907,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb reducció de pedro ximenes i melmelada de roses, halb durchgebratenes Foie Gras mit Pedro-Ximenez-Reduktion und Rosenmarmelade, foie gras micuit with a Pedro Ximenez reduction and rose jam, foie gras micuit con reducción de pedrojiménez y mermelada de rosas, foie gras micuit à la reduction de Pedro Ximénez et à la confiture de roses, foie gras micuit con riduzione di Pedro Ximénez e marmellata di rose"
plats_a_la_carta_C3908,Plats a la carta. Entrants i amanides,"foie-gras semicuit<b> </b>amb sauternes, halb durchgebratenes Foie Gras mit Sauternes, foie gras micuit with Sauternes, foie gras micuit con sauternes, foie gras micuit au sauternes, foie gras micuit al sauternes"
plats_a_la_carta_C3909,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit amb torrades, halb durchgebratenes Foie Gras mit geröstetem Brot, foie gras micuit with toasts, foie gras micuit con tostadas, foie gras micuit aux toasts, foie gras micuit con fette di pane tostato"
plats_a_la_carta_C391,Plats a la carta. Entrants i amanides,"amanida de llengua de porc ibèric i llagostins amb vinagreta, Salat mit iberischer Schweinezunge und Garnelen mit Vinaigrette, Iberian pork tongue and prawns with vinaigrette salad, ensalada de lengua de cerdo ibérico con langostinos a la vinagreta, salade de langue de porc ibérique et de crevettes à la vinaigrette, insalata di lingua di maiale iberico e mazzancolle con vinaigrette"
plats_a_la_carta_C3910,Plats a la carta. Entrants i amanides,"foie-gras semicuit amb torradetes, halb durchgebratenes Foie Gras mit Minitoasts, foie gras micuit with mini toasts, foie gras micuit con tostaditas, foie gras micuit aux mini toasts, foie gras micuit con crostini"
plats_a_la_carta_C3911,Plats a la carta. Entrants i amanides,"foie-gras semicuit casolà amb confitura de violetes i tòfona, hausgemachtes halb durchgebratenes Foie Gras mit Veilchen-Trüffel-Konfitüre, home-made foie gras micuit with violets and truffle jam, foie gras micuit casero con confitura de violetas y trufa, foie gras micuit maison à la confiture de violettes et de truffe, foie gras micuit casereccio con confettura di violette e tartufo"
plats_a_la_carta_C3912,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit de la casa amb torradetes, halb durchgebratenes Foie Gras nach Art des Hauses mit Minitoasts, house foie gras micuit with mini toasts, foie gras micuit de la casa con tostaditas, foie gras micuit maison aux mini toasts, foie gras micuit della casa con crostini"
plats_a_la_carta_C3913,"Plats a la carta. Embotits, carns fredes i patés","foie-gras semicuit en escabetx amb bresa de verdures, mariniertes halb durchgebratenes Foie Gras mit Gemüse-Mirepois, pickled foie gras micuit and mirepois of vegetables, foie gras micuit en escabeche con bresa de verduras, foie gras micuit en escabèche au mirepoix de légumes, foie gras micuit marinato con mirepoix di verdure"
plats_a_la_carta_C3914,Plats a la carta. Postres,"fondant, Fondant, fondant, fondant, fondant, fondant"
plats_a_la_carta_C3915,Plats a la carta. Postres,"fondant de xocolata, Schokoladenfondant, chocolate fondant, fondant de chocolate, fondant de chocolat, cioccolato fondente"
plats_a_la_carta_C3916,Plats a la carta. Postres,"fondant de xocolata amb gelat de vainilla, Schokoladenfondant mit Vanilleeis, chocolate fondant with vanilla ice cream, fondant de chocolate con helado de vainilla, fondant de chocolat à la glace à la vanille, cioccolato fondente con gelato alla vaniglia"
plats_a_la_carta_C3917,Plats a la carta. Postres,"fondant de xocolata amb plàtan, Schokoladenfondant mit Banane, chocolate fondant with banana, fondant de chocolate con plátano, fondant de chocolat à la banane, cioccolato fondente alla banana"
plats_a_la_carta_C3918,Plats a la carta. Postres,"fondant de xocolata amb préssec, Schokoladenfondant mit Pfirsich, chocolate fondant with peach, fondant de chocolate con melocotón, fondant de chocolat au pêche, fondant di cioccolato alla pesca"
